elapsed_s,controller_id,light_state,speed_limit_mps,ego_speed_mps,x,y
35.331,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.331,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.331,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.367,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.412,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.412,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.412,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.45,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.451,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.451,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.492,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.492,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.492,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.517,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.531,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.531,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.531,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.582,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.612,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.612,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.612,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.654,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.654,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.655,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.692,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.692,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.692,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.715,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.731,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.731,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.731,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.782,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.812,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.812,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.812,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.851,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.852,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.852,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.868,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.892,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.892,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.892,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.92,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.931,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.931,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.931,136,3,0.0,0.0,611.09716796875,-116.6805419921875
35.982,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.012,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.012,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.012,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.051,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.052,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.052,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.069,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.093,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.093,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.093,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.116,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.131,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.132,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.132,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.169,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.211,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.211,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.212,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.251,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.252,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.252,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.292,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.292,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.294,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.331,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.331,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.331,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.382,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.411,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.411,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.411,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.451,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.451,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.452,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.491,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.492,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.493,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.516,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.531,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.531,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.532,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.567,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.611,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.611,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.611,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.652,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.652,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.653,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.691,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.692,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.692,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.719,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.731,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.731,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.731,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.766,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.811,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.811,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.812,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.851,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.852,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.852,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.891,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.891,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.892,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.917,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.931,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.931,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.932,136,3,0.0,0.0,611.09716796875,-116.6805419921875
36.967,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.012,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.012,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.012,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.052,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.052,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.052,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.068,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.092,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.092,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.092,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.118,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.131,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.131,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.131,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.167,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.212,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.212,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.212,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.251,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.251,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.253,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.269,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.292,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.293,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.293,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.332,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.332,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.332,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.367,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.412,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.412,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.412,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.451,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.451,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.452,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.465,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.491,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.491,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.491,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.516,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.531,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.531,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.531,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.568,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.611,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.612,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.612,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.651,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.652,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.652,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.669,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.692,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.693,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.694,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.717,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.731,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.731,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.731,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.767,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.811,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.811,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.811,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.851,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.851,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.851,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.867,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.891,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.891,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.891,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.931,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.931,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.931,136,3,0.0,0.0,611.09716796875,-116.6805419921875
37.982,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.011,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.011,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.012,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.051,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.052,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.052,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.091,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.091,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.092,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.119,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.131,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.131,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.132,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.166,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.212,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.212,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.212,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.251,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.251,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.251,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.267,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.291,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.291,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.292,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.317,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.331,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.331,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.332,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.37,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.411,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.412,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.412,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.451,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.451,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.451,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.467,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.492,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.493,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.493,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.531,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.532,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.532,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.573,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.612,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.612,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.612,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.651,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.652,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.652,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.667,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.691,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.692,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.694,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.717,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.731,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.731,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.731,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.768,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.811,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.811,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.812,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.851,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.851,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.851,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.891,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.892,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.892,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.92,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.932,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.932,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.932,136,3,0.0,0.0,611.09716796875,-116.6805419921875
38.983,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.011,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.011,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.012,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.052,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.052,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.052,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.067,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.091,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.092,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.092,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.118,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.132,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.132,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.132,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.168,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.212,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.212,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.213,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.251,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.252,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.252,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.268,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.292,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.292,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.292,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.318,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.33,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.33,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.331,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.367,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.412,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.412,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.412,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.451,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.452,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.452,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.492,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.492,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.493,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.514,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.532,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.532,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.532,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.568,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.611,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.612,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.612,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.651,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.651,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.654,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.691,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.692,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.692,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.733,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.733,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.733,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.784,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.811,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.812,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.812,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.851,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.851,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.851,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.891,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.891,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.892,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.915,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.931,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.931,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.931,136,3,0.0,0.0,611.09716796875,-116.6805419921875
39.982,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.011,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.011,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.011,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.052,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.053,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.053,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.065,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.092,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.092,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.092,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.131,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.131,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.131,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.182,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.211,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.212,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.212,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.251,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.251,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.252,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.268,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.291,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.292,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.292,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.316,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.332,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.332,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.332,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.382,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.411,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.412,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.412,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.451,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.451,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.452,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.468,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.491,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.492,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.492,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.532,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.532,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.532,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.566,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.611,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.611,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.611,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.652,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.652,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.652,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.668,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.691,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.692,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.692,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.716,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.731,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.731,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.732,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.769,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.811,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.811,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.811,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.852,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.852,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.853,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.865,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.891,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.891,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.891,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.931,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.932,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.932,136,3,0.0,0.0,611.09716796875,-116.6805419921875
40.982,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.011,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.011,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.011,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.051,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.052,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.052,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.091,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.092,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.092,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.119,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.131,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.131,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.131,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.166,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.212,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.212,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.212,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.251,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.251,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.251,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.269,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.291,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.291,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.292,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.317,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.331,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.331,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.331,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.369,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.411,136,3,0.0,0.0,611.09716796875,-116.6805419921875
41.411,136,3,0.0,0.0,611.09716796875,-116.6805419921875
